Ticker,Date,Close,Currency 
GJQJR,25/03/2025,738.3,ILS
GJQJR,26/03/2025,738.3,ILS
GJQJR,27/03/2025,738.3,ILS
GJQJR,28/03/2025,738.3,ILS
GJQJR,29/03/2025,738.3,ILS
GJQJR,30/03/2025,738.3,ILS
GJQJR,31/03/2025,738.3,ILS
GJQJR,01/04/2025,738.3,ILS
GJQJR,02/04/2025,738.3,ILS
GJQJR,03/04/2025,738.3,ILS
GJQJR,04/04/2025,738.3,ILS
GJQJR,05/04/2025,738.3,ILS
GJQJR,06/04/2025,738.3,ILS
GJQJR,07/04/2025,738.3,ILS
GJQJR,08/04/2025,738.3,ILS
GJQJR,09/04/2025,738.3,ILS
GJQJR,10/04/2025,738.3,ILS
GJQJR,11/04/2025,738.3,ILS
GJQJR,12/04/2025,738.3,ILS
GJQJR,13/04/2025,738.3,ILS
GJQJR,14/04/2025,738.3,ILS
GJQJR,15/04/2025,738.3,ILS
GJQJR,16/04/2025,738.3,ILS
GJQJR,17/04/2025,738.3,ILS
GJQJR,18/04/2025,738.3,ILS
GJQJR,19/04/2025,738.3,ILS
GJQJR,20/04/2025,738.3,ILS
GJQJR,21/04/2025,738.3,ILS
GJQJR,22/04/2025,738.3,ILS
GJQJR,23/04/2025,738.3,ILS
GJQJR,24/04/2025,738.3,ILS
GJQJR,25/04/2025,738.3,ILS
GJQJR,26/04/2025,738.3,ILS
GJQJR,27/04/2025,738.3,ILS
GJQJR,28/04/2025,738.3,ILS
GJQJR,29/04/2025,738.3,ILS
GJQJR,30/04/2025,738.3,ILS
GJQJR,01/05/2025,738.3,ILS
GJQJR,02/05/2025,738.3,ILS
GJQJR,03/05/2025,738.3,ILS
GJQJR,04/05/2025,738.3,ILS
GJQJR,05/05/2025,738.3,ILS
GJQJR,06/05/2025,738.3,ILS
GJQJR,07/05/2025,738.3,ILS
GJQJR,08/05/2025,738.3,ILS
GJQJR,09/05/2025,738.3,ILS
GJQJR,10/05/2025,738.3,ILS
GJQJR,11/05/2025,738.3,ILS
GJQJR,12/05/2025,738.3,ILS
GJQJR,13/05/2025,738.3,ILS
GJQJR,14/05/2025,738.3,ILS
GJQJR,15/05/2025,738.3,ILS
GJQJR,16/05/2025,738.3,ILS
GJQJR,17/05/2025,738.3,ILS
GJQJR,18/05/2025,738.3,ILS
GJQJR,19/05/2025,738.3,ILS
GJQJR,20/05/2025,738.3,ILS
GJQJR,21/05/2025,738.3,ILS
GJQJR,22/05/2025,738.3,ILS
GJQJR,23/05/2025,738.3,ILS
GJQJR,24/05/2025,738.3,ILS
GJQJR,25/05/2025,738.3,ILS
GJQJR,26/05/2025,738.3,ILS
GJQJR,27/05/2025,738.3,ILS
GJQJR,28/05/2025,738.3,ILS
GJQJR,29/05/2025,738.3,ILS
GJQJR,30/05/2025,738.3,ILS
GJQJR,31/05/2025,738.3,ILS
GJQJR,01/06/2025,738.3,ILS
GJQJR,02/06/2025,738.3,ILS
GJQJR,03/06/2025,726.73,ILS
GJQJR,04/06/2025,750.05,ILS
GJQJR,05/06/2025,747.07,ILS
GJQJR,06/06/2025,712.1,ILS
GJQJR,09/06/2025,699.67,ILS
GJQJR,10/06/2025,702.23,ILS
GJQJR,11/06/2025,729.89,ILS
GJQJR,12/06/2025,724.09,ILS
GJQJR,13/06/2025,686.21,ILS
GJQJR,16/06/2025,687.9,ILS
GJQJR,17/06/2025,691.27,ILS
GJQJR,18/06/2025,696.83,ILS
GJQJR,19/06/2025,724.56,ILS
GJQJR,20/06/2025,756.5,ILS
GJQJR,23/06/2025,737.05,ILS
GJQJR,24/06/2025,717.41,ILS
GJQJR,25/06/2025,685.12,ILS
GJQJR,26/06/2025,705.83,ILS
GJQJR,27/06/2025,750.08,ILS
GJQJR,30/06/2025,739.85,ILS
GJQJR,01/07/2025,732.12,ILS
GJQJR,02/07/2025,778.58,ILS
GJQJR,03/07/2025,795.61,ILS
GJQJR,04/07/2025,810.63,ILS
GJQJR,07/07/2025,768.86,ILS
GJQJR,08/07/2025,791.44,ILS
GJQJR,09/07/2025,759.62,ILS
GJQJR,10/07/2025,722.36,ILS
GJQJR,11/07/2025,711.52,ILS
GJQJR,14/07/2025,693.49,ILS
GJQJR,15/07/2025,686.84,ILS
GJQJR,16/07/2025,644.02,ILS
GJQJR,17/07/2025,670.74,ILS
GJQJR,18/07/2025,703.46,ILS
GJQJR,21/07/2025,644.19,ILS
GJQJR,22/07/2025,671.46,ILS
GJQJR,23/07/2025,647.92,ILS
GJQJR,24/07/2025,671.94,ILS
GJQJR,25/07/2025,669.95,ILS
GJQJR,28/07/2025,670.78,ILS
GJQJR,29/07/2025,665.41,ILS
GJQJR,30/07/2025,700.31,ILS
GJQJR,31/07/2025,662.75,ILS
GJQJR,01/08/2025,680.18,ILS
GJQJR,04/08/2025,712.59,ILS
GJQJR,05/08/2025,734.67,ILS
GJQJR,06/08/2025,808.56,ILS
GJQJR,07/08/2025,790.06,ILS
GJQJR,08/08/2025,822.78,ILS
GJQJR,11/08/2025,819,ILS
GJQJR,12/08/2025,862.7,ILS
GJQJR,13/08/2025,862.42,ILS
GJQJR,14/08/2025,847.94,ILS
GJQJR,15/08/2025,895.86,ILS
GJQJR,18/08/2025,876.81,ILS
GJQJR,19/08/2025,823.22,ILS
GJQJR,20/08/2025,804.81,ILS
GJQJR,21/08/2025,826.36,ILS
GJQJR,22/08/2025,876.13,ILS
GJQJR,25/08/2025,880.34,ILS
GJQJR,26/08/2025,930.55,ILS
GJQJR,27/08/2025,875.87,ILS
GJQJR,28/08/2025,859.07,ILS
GJQJR,29/08/2025,848.35,ILS
GJQJR,01/09/2025,844.14,ILS
GLHTL,01/03/2025,107.42,USD
GLHTL,02/03/2025,107.42,USD
GLHTL,03/03/2025,107.42,USD
GLHTL,04/03/2025,107.42,USD
GLHTL,05/03/2025,107.42,USD
GLHTL,06/03/2025,107.42,USD
GLHTL,07/03/2025,107.42,USD
GLHTL,08/03/2025,107.42,USD
GLHTL,09/03/2025,107.42,USD
GLHTL,10/03/2025,107.42,USD
GLHTL,11/03/2025,107.42,USD
GLHTL,12/03/2025,107.42,USD
GLHTL,13/03/2025,107.42,USD
GLHTL,14/03/2025,107.42,USD
GLHTL,15/03/2025,107.42,USD
GLHTL,16/03/2025,107.42,USD
GLHTL,17/03/2025,107.42,USD
GLHTL,18/03/2025,107.42,USD
GLHTL,19/03/2025,107.42,USD
GLHTL,20/03/2025,107.42,USD
GLHTL,21/03/2025,107.42,USD
GLHTL,22/03/2025,107.42,USD
GLHTL,23/03/2025,107.42,USD
GLHTL,24/03/2025,107.42,USD
GLHTL,25/03/2025,107.42,USD
GLHTL,26/03/2025,107.42,USD
GLHTL,27/03/2025,107.42,USD
GLHTL,28/03/2025,107.42,USD
GLHTL,29/03/2025,107.42,USD
GLHTL,30/03/2025,107.42,USD
GLHTL,31/03/2025,107.42,USD
GLHTL,01/04/2025,107.42,USD
GLHTL,02/04/2025,107.42,USD
GLHTL,03/04/2025,107.42,USD
GLHTL,04/04/2025,107.42,USD
GLHTL,05/04/2025,107.42,USD
GLHTL,06/04/2025,107.42,USD
GLHTL,07/04/2025,107.42,USD
GLHTL,08/04/2025,107.42,USD
GLHTL,09/04/2025,107.42,USD
GLHTL,10/04/2025,107.42,USD
GLHTL,11/04/2025,107.42,USD
GLHTL,12/04/2025,107.42,USD
GLHTL,13/04/2025,107.42,USD
GLHTL,14/04/2025,107.42,USD
GLHTL,15/04/2025,107.42,USD
GLHTL,16/04/2025,107.42,USD
GLHTL,17/04/2025,107.42,USD
GLHTL,18/04/2025,107.42,USD
GLHTL,19/04/2025,107.42,USD
GLHTL,20/04/2025,107.42,USD
GLHTL,21/04/2025,107.42,USD
GLHTL,22/04/2025,107.42,USD
GLHTL,23/04/2025,107.42,USD
GLHTL,24/04/2025,107.42,USD
GLHTL,25/04/2025,107.42,USD
GLHTL,26/04/2025,107.42,USD
GLHTL,27/04/2025,107.42,USD
GLHTL,28/04/2025,107.42,USD
GLHTL,29/04/2025,107.42,USD
GLHTL,30/04/2025,107.42,USD
GLHTL,01/05/2025,107.42,USD
GLHTL,02/05/2025,107.42,USD
GLHTL,03/05/2025,107.42,USD
GLHTL,04/05/2025,107.42,USD
GLHTL,05/05/2025,107.42,USD
GLHTL,06/05/2025,107.42,USD
GLHTL,07/05/2025,107.42,USD
GLHTL,08/05/2025,107.42,USD
GLHTL,09/05/2025,107.42,USD
GLHTL,10/05/2025,107.42,USD
GLHTL,11/05/2025,107.42,USD
GLHTL,12/05/2025,107.42,USD
GLHTL,13/05/2025,107.42,USD
GLHTL,14/05/2025,107.42,USD
GLHTL,15/05/2025,107.42,USD
GLHTL,16/05/2025,107.42,USD
GLHTL,17/05/2025,107.42,USD
GLHTL,18/05/2025,107.42,USD
GLHTL,19/05/2025,107.42,USD
GLHTL,20/05/2025,107.42,USD
GLHTL,21/05/2025,107.42,USD
GLHTL,22/05/2025,107.42,USD
GLHTL,23/05/2025,107.42,USD
GLHTL,24/05/2025,107.42,USD
GLHTL,25/05/2025,107.42,USD
GLHTL,26/05/2025,107.42,USD
GLHTL,27/05/2025,107.42,USD
GLHTL,28/05/2025,107.42,USD
GLHTL,29/05/2025,107.42,USD
GLHTL,30/05/2025,107.42,USD
GLHTL,31/05/2025,107.42,USD
GLHTL,01/06/2025,107.42,USD
GLHTL,02/06/2025,107.42,USD
GLHTL,03/06/2025,108.93,USD
GLHTL,04/06/2025,111.12,USD
GLHTL,05/06/2025,103.21,USD
GLHTL,06/06/2025,106.06,USD
GLHTL,09/06/2025,109.27,USD
GLHTL,10/06/2025,108.1,USD
GLHTL,11/06/2025,112.77,USD
GLHTL,12/06/2025,117.2,USD
GLHTL,13/06/2025,117.62,USD
GLHTL,16/06/2025,115.79,USD
GLHTL,17/06/2025,111.89,USD
GLHTL,18/06/2025,111.75,USD
GLHTL,19/06/2025,113.95,USD
GLHTL,20/06/2025,112.67,USD
GLHTL,23/06/2025,104.11,USD
GLHTL,24/06/2025,108.68,USD
GLHTL,25/06/2025,109.39,USD
GLHTL,26/06/2025,107.96,USD
GLHTL,27/06/2025,111.16,USD
GLHTL,30/06/2025,117.01,USD
GLHTL,01/07/2025,105.68,USD
GLHTL,02/07/2025,107.27,USD
GLHTL,03/07/2025,101.98,USD
GLHTL,04/07/2025,103.74,USD
GLHTL,07/07/2025,104.2,USD
GLHTL,08/07/2025,106.49,USD
GLHTL,09/07/2025,104.65,USD
GLHTL,10/07/2025,97.87,USD
GLHTL,11/07/2025,96.35,USD
GLHTL,14/07/2025,97.71,USD
GLHTL,15/07/2025,101.13,USD
GLHTL,16/07/2025,97.04,USD
GLHTL,17/07/2025,100.48,USD
GLHTL,18/07/2025,98.23,USD
GLHTL,21/07/2025,99.46,USD
GLHTL,22/07/2025,97.71,USD
GLHTL,23/07/2025,98.33,USD
GLHTL,24/07/2025,101.36,USD
GLHTL,25/07/2025,97.06,USD
GLHTL,28/07/2025,94.78,USD
GLHTL,29/07/2025,95.38,USD
GLHTL,30/07/2025,103.3,USD
GLHTL,31/07/2025,100.22,USD
GLHTL,01/08/2025,107.29,USD
GLHTL,04/08/2025,114.72,USD
GLHTL,05/08/2025,114.33,USD
GLHTL,06/08/2025,113.15,USD
GLHTL,07/08/2025,110.45,USD
GLHTL,08/08/2025,110.19,USD
GLHTL,11/08/2025,104.83,USD
GLHTL,12/08/2025,104.55,USD
GLHTL,13/08/2025,109.96,USD
GLHTL,14/08/2025,107.64,USD
GLHTL,15/08/2025,106.74,USD
GLHTL,18/08/2025,100.47,USD
GLHTL,19/08/2025,101.77,USD
GLHTL,20/08/2025,102.7,USD
GLHTL,21/08/2025,102.92,USD
GLHTL,22/08/2025,102.15,USD
GLHTL,25/08/2025,101.12,USD
GLHTL,26/08/2025,102.87,USD
GLHTL,27/08/2025,102.77,USD
GLHTL,28/08/2025,103.89,USD
GLHTL,29/08/2025,104.66,USD
GLHTL,01/09/2025,108.73,USD
GMC,01/03/2025,18.15,GBP
GMC,02/03/2025,18.15,GBP
GMC,03/03/2025,18.15,GBP
GMC,04/03/2025,18.15,GBP
GMC,05/03/2025,18.15,GBP
GMC,06/03/2025,18.15,GBP
GMC,07/03/2025,18.15,GBP
GMC,08/03/2025,18.15,GBP
GMC,09/03/2025,18.15,GBP
GMC,10/03/2025,18.15,GBP
GMC,11/03/2025,18.15,GBP
GMC,12/03/2025,18.15,GBP
GMC,13/03/2025,18.15,GBP
GMC,14/03/2025,18.15,GBP
GMC,15/03/2025,18.15,GBP
GMC,16/03/2025,18.15,GBP
GMC,17/03/2025,18.15,GBP
GMC,18/03/2025,18.15,GBP
GMC,19/03/2025,18.15,GBP
GMC,20/03/2025,18.15,GBP
GMC,21/03/2025,18.15,GBP
GMC,22/03/2025,18.15,GBP
GMC,23/03/2025,18.15,GBP
GMC,24/03/2025,18.15,GBP
GMC,25/03/2025,18.15,GBP
GMC,26/03/2025,18.15,GBP
GMC,27/03/2025,18.15,GBP
GMC,28/03/2025,18.15,GBP
GMC,29/03/2025,18.15,GBP
GMC,30/03/2025,18.15,GBP
GMC,31/03/2025,18.15,GBP
GMC,01/04/2025,18.15,GBP
GMC,02/04/2025,18.15,GBP
GMC,03/04/2025,18.15,GBP
GMC,04/04/2025,18.15,GBP
GMC,05/04/2025,18.15,GBP
GMC,06/04/2025,18.15,GBP
GMC,07/04/2025,18.15,GBP
GMC,08/04/2025,18.15,GBP
GMC,09/04/2025,18.15,GBP
GMC,10/04/2025,18.15,GBP
GMC,11/04/2025,18.15,GBP
GMC,12/04/2025,18.15,GBP
GMC,13/04/2025,18.15,GBP
GMC,14/04/2025,18.15,GBP
GMC,15/04/2025,18.15,GBP
GMC,16/04/2025,18.15,GBP
GMC,17/04/2025,18.15,GBP
GMC,18/04/2025,18.15,GBP
GMC,19/04/2025,18.15,GBP
GMC,20/04/2025,18.15,GBP
GMC,21/04/2025,18.15,GBP
GMC,22/04/2025,18.15,GBP
GMC,23/04/2025,18.15,GBP
GMC,24/04/2025,18.15,GBP
GMC,25/04/2025,18.15,GBP
GMC,26/04/2025,18.15,GBP
GMC,27/04/2025,18.15,GBP
GMC,28/04/2025,18.15,GBP
GMC,29/04/2025,18.15,GBP
GMC,30/04/2025,18.15,GBP
GMC,01/05/2025,18.15,GBP
GMC,02/05/2025,18.15,GBP
GMC,03/05/2025,18.15,GBP
GMC,04/05/2025,18.15,GBP
GMC,05/05/2025,18.15,GBP
GMC,06/05/2025,18.15,GBP
GMC,07/05/2025,18.15,GBP
GMC,08/05/2025,18.15,GBP
GMC,09/05/2025,18.15,GBP
GMC,10/05/2025,18.15,GBP
GMC,11/05/2025,18.15,GBP
GMC,12/05/2025,18.15,GBP
GMC,13/05/2025,18.15,GBP
GMC,14/05/2025,18.15,GBP
GMC,15/05/2025,18.15,GBP
GMC,16/05/2025,18.15,GBP
GMC,17/05/2025,18.15,GBP
GMC,18/05/2025,18.15,GBP
GMC,19/05/2025,18.15,GBP
GMC,20/05/2025,18.15,GBP
GMC,21/05/2025,18.15,GBP
GMC,22/05/2025,18.15,GBP
GMC,23/05/2025,18.15,GBP
GMC,24/05/2025,18.15,GBP
GMC,25/05/2025,18.15,GBP
GMC,26/05/2025,18.15,GBP
GMC,27/05/2025,18.15,GBP
GMC,28/05/2025,18.15,GBP
GMC,29/05/2025,18.15,GBP
GMC,30/05/2025,18.15,GBP
GMC,31/05/2025,18.15,GBP
GMC,01/06/2025,18.15,GBP
GMC,02/06/2025,18.15,GBP
GMC,03/06/2025,17.98,GBP
GMC,04/06/2025,17.86,GBP
GMC,05/06/2025,17.41,GBP
GMC,06/06/2025,17.8,GBP
GMC,09/06/2025,17.99,GBP
GMC,10/06/2025,17.89,GBP
GMC,11/06/2025,17.7,GBP
GMC,12/06/2025,17.7,GBP
GMC,13/06/2025,17.7,GBP
GMC,16/06/2025,17.44,GBP
GMC,17/06/2025,16.94,GBP
GMC,18/06/2025,16.84,GBP
GMC,19/06/2025,16.54,GBP
GMC,20/06/2025,16.57,GBP
GMC,23/06/2025,16.6,GBP
GMC,24/06/2025,16.42,GBP
GMC,25/06/2025,16.32,GBP
GMC,26/06/2025,16.65,GBP
GMC,27/06/2025,16.79,GBP
GMC,30/06/2025,16.71,GBP
GMC,01/07/2025,17.14,GBP
GMC,02/07/2025,16.91,GBP
GMC,03/07/2025,16.75,GBP
GMC,04/07/2025,16.73,GBP
GMC,07/07/2025,16.44,GBP
GMC,08/07/2025,16.77,GBP
GMC,09/07/2025,16.81,GBP
GMC,10/07/2025,16.66,GBP
GMC,11/07/2025,16.74,GBP
GMC,14/07/2025,16.77,GBP
GMC,15/07/2025,16.71,GBP
GMC,16/07/2025,16.48,GBP
GMC,17/07/2025,16.21,GBP
GMC,18/07/2025,16.62,GBP
GMC,21/07/2025,16.36,GBP
GMC,22/07/2025,16.68,GBP
GMC,23/07/2025,16.52,GBP
GMC,24/07/2025,16.67,GBP
GMC,25/07/2025,16.75,GBP
GMC,28/07/2025,16.88,GBP
GMC,29/07/2025,17.02,GBP
GMC,30/07/2025,16.71,GBP
GMC,31/07/2025,16.58,GBP
GMC,01/08/2025,16.32,GBP
GMC,04/08/2025,16.36,GBP
GMC,05/08/2025,16.11,GBP
GMC,06/08/2025,15.75,GBP
GMC,07/08/2025,15.7,GBP
GMC,08/08/2025,15.31,GBP
GMC,11/08/2025,15.36,GBP
GMC,12/08/2025,15.14,GBP
GMC,13/08/2025,14.99,GBP
GMC,14/08/2025,14.6,GBP
GMC,15/08/2025,14.88,GBP
GMC,18/08/2025,14.63,GBP
GMC,19/08/2025,14.57,GBP
GMC,20/08/2025,14.27,GBP
GMC,21/08/2025,14.13,GBP
GMC,22/08/2025,14.42,GBP
GMC,25/08/2025,14.46,GBP
GMC,26/08/2025,14.35,GBP
GMC,27/08/2025,14.34,GBP
GMC,28/08/2025,14.25,GBP
GMC,29/08/2025,14.23,GBP
GMC,01/09/2025,14.35,GBP
GMYHH,01/03/2025,148.68,ILS
GMYHH,02/03/2025,148.68,ILS
GMYHH,03/03/2025,148.68,ILS
GMYHH,04/03/2025,148.68,ILS
GMYHH,05/03/2025,148.68,ILS
GMYHH,06/03/2025,148.68,ILS
GMYHH,07/03/2025,148.68,ILS
GMYHH,08/03/2025,148.68,ILS
GMYHH,09/03/2025,148.68,ILS
GMYHH,10/03/2025,148.68,ILS
GMYHH,11/03/2025,148.68,ILS
GMYHH,12/03/2025,148.68,ILS
GMYHH,13/03/2025,148.68,ILS
GMYHH,14/03/2025,148.68,ILS
GMYHH,15/03/2025,148.68,ILS
GMYHH,16/03/2025,148.68,ILS
GMYHH,17/03/2025,148.68,ILS
GMYHH,18/03/2025,148.68,ILS
GMYHH,19/03/2025,148.68,ILS
GMYHH,20/03/2025,148.68,ILS
GMYHH,21/03/2025,148.68,ILS
GMYHH,22/03/2025,148.68,ILS
GMYHH,23/03/2025,148.68,ILS
GMYHH,24/03/2025,148.68,ILS
GMYHH,25/03/2025,148.68,ILS
GMYHH,26/03/2025,148.68,ILS
GMYHH,27/03/2025,148.68,ILS
GMYHH,28/03/2025,148.68,ILS
GMYHH,29/03/2025,148.68,ILS
GMYHH,30/03/2025,148.68,ILS
GMYHH,31/03/2025,148.68,ILS
GMYHH,01/04/2025,148.68,ILS
GMYHH,02/04/2025,148.68,ILS
GMYHH,03/04/2025,148.68,ILS
GMYHH,04/04/2025,148.68,ILS
GMYHH,05/04/2025,148.68,ILS
GMYHH,06/04/2025,148.68,ILS
GMYHH,07/04/2025,148.68,ILS
GMYHH,08/04/2025,148.68,ILS
GMYHH,09/04/2025,148.68,ILS
GMYHH,10/04/2025,148.68,ILS
GMYHH,11/04/2025,148.68,ILS
GMYHH,12/04/2025,148.68,ILS
GMYHH,13/04/2025,148.68,ILS
GMYHH,14/04/2025,148.68,ILS
GMYHH,15/04/2025,148.68,ILS
GMYHH,16/04/2025,148.68,ILS
GMYHH,17/04/2025,148.68,ILS
GMYHH,18/04/2025,148.68,ILS
GMYHH,19/04/2025,148.68,ILS
GMYHH,20/04/2025,148.68,ILS
GMYHH,21/04/2025,148.68,ILS
GMYHH,22/04/2025,148.68,ILS
GMYHH,23/04/2025,148.68,ILS
GMYHH,24/04/2025,148.68,ILS
GMYHH,25/04/2025,148.68,ILS
GMYHH,26/04/2025,148.68,ILS
GMYHH,27/04/2025,148.68,ILS
GMYHH,28/04/2025,148.68,ILS
GMYHH,29/04/2025,148.68,ILS
GMYHH,30/04/2025,148.68,ILS
GMYHH,01/05/2025,148.68,ILS
GMYHH,02/05/2025,148.68,ILS
GMYHH,03/05/2025,148.68,ILS
GMYHH,04/05/2025,148.68,ILS
GMYHH,05/05/2025,148.68,ILS
GMYHH,06/05/2025,148.68,ILS
GMYHH,07/05/2025,148.68,ILS
GMYHH,08/05/2025,148.68,ILS
GMYHH,09/05/2025,148.68,ILS
GMYHH,10/05/2025,148.68,ILS
GMYHH,11/05/2025,148.68,ILS
GMYHH,12/05/2025,148.68,ILS
GMYHH,13/05/2025,148.68,ILS
GMYHH,14/05/2025,148.68,ILS
GMYHH,15/05/2025,148.68,ILS
GMYHH,16/05/2025,148.68,ILS
GMYHH,17/05/2025,148.68,ILS
GMYHH,18/05/2025,148.68,ILS
GMYHH,19/05/2025,148.68,ILS
GMYHH,20/05/2025,148.68,ILS
GMYHH,21/05/2025,148.68,ILS
GMYHH,22/05/2025,148.68,ILS
GMYHH,23/05/2025,148.68,ILS
GMYHH,24/05/2025,148.68,ILS
GMYHH,25/05/2025,148.68,ILS
GMYHH,26/05/2025,148.68,ILS
GMYHH,27/05/2025,148.68,ILS
GMYHH,28/05/2025,148.68,ILS
GMYHH,29/05/2025,148.68,ILS
GMYHH,30/05/2025,148.68,ILS
GMYHH,31/05/2025,148.68,ILS
GMYHH,01/06/2025,148.68,ILS
GMYHH,02/06/2025,148.68,ILS
GMYHH,03/06/2025,153.46,ILS
GMYHH,04/06/2025,153.51,ILS
GMYHH,05/06/2025,157.63,ILS
GMYHH,06/06/2025,151.07,ILS
GMYHH,09/06/2025,151.96,ILS
GMYHH,10/06/2025,147.61,ILS
GMYHH,11/06/2025,140.22,ILS
GMYHH,12/06/2025,135.27,ILS
GMYHH,13/06/2025,132.25,ILS
GMYHH,16/06/2025,139,ILS
GMYHH,17/06/2025,135.75,ILS
GMYHH,18/06/2025,128.67,ILS
GMYHH,19/06/2025,129.36,ILS
GMYHH,20/06/2025,129.52,ILS
GMYHH,23/06/2025,126.9,ILS
GMYHH,24/06/2025,126.07,ILS
GMYHH,25/06/2025,131.11,ILS
GMYHH,26/06/2025,134.72,ILS
GMYHH,27/06/2025,137.94,ILS
GMYHH,30/06/2025,131.25,ILS
GMYHH,01/07/2025,146.78,ILS
GMYHH,02/07/2025,153.11,ILS
GMYHH,03/07/2025,156.35,ILS
GMYHH,04/07/2025,148.89,ILS
GMYHH,07/07/2025,154.68,ILS
GMYHH,08/07/2025,151.5,ILS
GMYHH,09/07/2025,150.29,ILS
GMYHH,10/07/2025,139.93,ILS
GMYHH,11/07/2025,132.81,ILS
GMYHH,14/07/2025,135.2,ILS
GMYHH,15/07/2025,140.78,ILS
GMYHH,16/07/2025,144.73,ILS
GMYHH,17/07/2025,148.59,ILS
GMYHH,18/07/2025,148.2,ILS
GMYHH,21/07/2025,145.73,ILS
GMYHH,22/07/2025,147.45,ILS
GMYHH,23/07/2025,152.42,ILS
GMYHH,24/07/2025,152.45,ILS
GMYHH,25/07/2025,160.01,ILS
GMYHH,28/07/2025,158.6,ILS
GMYHH,29/07/2025,152.23,ILS
GMYHH,30/07/2025,152.16,ILS
GMYHH,31/07/2025,152.82,ILS
GMYHH,01/08/2025,152.31,ILS
GMYHH,04/08/2025,160.31,ILS
GMYHH,05/08/2025,165.6,ILS
GMYHH,06/08/2025,155.89,ILS
GMYHH,07/08/2025,165.69,ILS
GMYHH,08/08/2025,147.07,ILS
GMYHH,11/08/2025,160.04,ILS
GMYHH,12/08/2025,158.15,ILS
GMYHH,13/08/2025,156.92,ILS
GMYHH,14/08/2025,156.54,ILS
GMYHH,15/08/2025,159.01,ILS
GMYHH,18/08/2025,159.01,ILS
GMYHH,19/08/2025,158.14,ILS
GMYHH,20/08/2025,166.63,ILS
GMYHH,21/08/2025,170.49,ILS
GMYHH,22/08/2025,163.79,ILS
GMYHH,25/08/2025,168.76,ILS
GMYHH,26/08/2025,172.39,ILS
GMYHH,27/08/2025,168.53,ILS
GMYHH,28/08/2025,174.01,ILS
GMYHH,29/08/2025,172.88,ILS
GMYHH,01/09/2025,171.31,ILS
GNN,01/03/2025,187.87,ILS
GNN,02/03/2025,187.87,ILS
GNN,03/03/2025,187.87,ILS
GNN,04/03/2025,187.87,ILS
GNN,05/03/2025,187.87,ILS
GNN,06/03/2025,187.87,ILS
GNN,07/03/2025,187.87,ILS
GNN,08/03/2025,187.87,ILS
GNN,09/03/2025,187.87,ILS
GNN,10/03/2025,187.87,ILS
GNN,11/03/2025,187.87,ILS
GNN,12/03/2025,187.87,ILS
GNN,13/03/2025,187.87,ILS
GNN,14/03/2025,187.87,ILS
GNN,15/03/2025,187.87,ILS
GNN,16/03/2025,187.87,ILS
GNN,17/03/2025,187.87,ILS
GNN,18/03/2025,187.87,ILS
GNN,19/03/2025,187.87,ILS
GNN,20/03/2025,187.87,ILS
GNN,21/03/2025,187.87,ILS
GNN,22/03/2025,187.87,ILS
GNN,23/03/2025,187.87,ILS
GNN,24/03/2025,187.87,ILS
GNN,25/03/2025,187.87,ILS
GNN,26/03/2025,187.87,ILS
GNN,27/03/2025,187.87,ILS
GNN,28/03/2025,187.87,ILS
GNN,29/03/2025,187.87,ILS
GNN,30/03/2025,187.87,ILS
GNN,31/03/2025,187.87,ILS
GNN,01/04/2025,187.87,ILS
GNN,02/04/2025,187.87,ILS
GNN,03/04/2025,187.87,ILS
GNN,04/04/2025,187.87,ILS
GNN,05/04/2025,187.87,ILS
GNN,06/04/2025,187.87,ILS
GNN,07/04/2025,187.87,ILS
GNN,08/04/2025,187.87,ILS
GNN,09/04/2025,187.87,ILS
GNN,10/04/2025,187.87,ILS
GNN,11/04/2025,187.87,ILS
GNN,12/04/2025,187.87,ILS
GNN,13/04/2025,187.87,ILS
GNN,14/04/2025,187.87,ILS
GNN,15/04/2025,187.87,ILS
GNN,16/04/2025,187.87,ILS
GNN,17/04/2025,187.87,ILS
GNN,18/04/2025,187.87,ILS
GNN,19/04/2025,187.87,ILS
GNN,20/04/2025,187.87,ILS
GNN,21/04/2025,187.87,ILS
GNN,22/04/2025,187.87,ILS
GNN,23/04/2025,187.87,ILS
GNN,24/04/2025,187.87,ILS
GNN,25/04/2025,187.87,ILS
GNN,26/04/2025,187.87,ILS
GNN,27/04/2025,187.87,ILS
GNN,28/04/2025,187.87,ILS
GNN,29/04/2025,187.87,ILS
GNN,30/04/2025,187.87,ILS
GNN,01/05/2025,187.87,ILS
GNN,02/05/2025,187.87,ILS
GNN,03/05/2025,187.87,ILS
GNN,04/05/2025,187.87,ILS
GNN,05/05/2025,187.87,ILS
GNN,06/05/2025,187.87,ILS
GNN,07/05/2025,187.87,ILS
GNN,08/05/2025,187.87,ILS
GNN,09/05/2025,187.87,ILS
GNN,10/05/2025,187.87,ILS
GNN,11/05/2025,187.87,ILS
GNN,12/05/2025,187.87,ILS
GNN,13/05/2025,187.87,ILS
GNN,14/05/2025,187.87,ILS
GNN,15/05/2025,187.87,ILS
GNN,16/05/2025,187.87,ILS
GNN,17/05/2025,187.87,ILS
GNN,18/05/2025,187.87,ILS
GNN,19/05/2025,187.87,ILS
GNN,20/05/2025,187.87,ILS
GNN,21/05/2025,187.87,ILS
GNN,22/05/2025,187.87,ILS
GNN,23/05/2025,187.87,ILS
