CustomerID,Ticker,Quantity,AsOfDate
C100230,SUB,1483,2025-09-01
C100230,HZZ,1007,2025-09-01
C100230,RFC,888,2025-09-01
C100230,NEJHK,847,2025-09-01
C100230,RKUX,609,2025-09-01
C100230,WWJE,354,2025-09-01
C100230,QUBR,801,2025-09-01
C100230,HHIOD,1822,2025-09-01
C100230,AFD,326,2025-09-01
C100231,EZEH,452,2025-09-01
C100231,RMAH,1403,2025-09-01
C100231,YADL,464,2025-09-01
C100231,VRZ,402,2025-09-01
C100231,YCYR,1026,2025-09-01
C100231,LCRVI,817,2025-09-01
C100231,BTQGT,1215,2025-09-01
C100231,JDF,921,2025-09-01
C100232,KEFPW,154,2025-09-01
C100232,TIHE,1275,2025-09-01
C100232,IRKXL,94,2025-09-01
C100232,QUBR,1793,2025-09-01
C100232,PVRH,1700,2025-09-01
C100232,FBLSO,115,2025-09-01
C100232,UAOYK,100,2025-09-01
C100232,MSLHS,1056,2025-09-01
C100232,LVV,547,2025-09-01
C100232,NIEX,1333,2025-09-01
C100232,LHAUQ,614,2025-09-01
C100233,IRKXL,387,2025-09-01
C100233,QWPSB,525,2025-09-01
C100233,IDX,1409,2025-09-01
C100233,BLHH,982,2025-09-01
C100233,YAV,1989,2025-09-01
C100233,ZHWU,265,2025-09-01
C100234,MCKL,126,2025-09-01
C100234,VQU,39,2025-09-01
C100234,QYXRA,1799,2025-09-01
C100235,PWETB,1544,2025-09-01
C100235,WLW,1774,2025-09-01
C100235,RHI,1698,2025-09-01
C100235,ONCC,1034,2025-09-01
C100235,POSSK,259,2025-09-01
C100235,YADL,1274,2025-09-01
C100235,FBYB,1681,2025-09-01
C100235,UIKD,1622,2025-09-01
C100236,RDVYC,1015,2025-09-01
C100236,PLUGD,1139,2025-09-01
C100236,TNCQV,777,2025-09-01
C100236,GBA,24,2025-09-01
C100236,USVXZ,284,2025-09-01
C100236,UGD,1877,2025-09-01
C100236,ITMNM,429,2025-09-01
C100237,MUSKV,1309,2025-09-01
C100237,QHKZE,506,2025-09-01
C100237,HXWQP,1520,2025-09-01
C100237,ELK,1440,2025-09-01
C100237,CTGDC,407,2025-09-01
C100237,PAG,1948,2025-09-01
C100237,LKLY,1627,2025-09-01
C100238,QHKZE,826,2025-09-01
C100238,YHSK,994,2025-09-01
C100238,OEJ,69,2025-09-01
C100238,MGJ,360,2025-09-01
C100238,GSHRU,934,2025-09-01
C100238,FPIS,1906,2025-09-01
C100239,CCD,241,2025-09-01
C100239,AITDJ,684,2025-09-01
C100239,WOO,84,2025-09-01
C100239,MOSWO,1318,2025-09-01
C100240,RONV,645,2025-09-01
C100240,ITY,1485,2025-09-01
C100240,MCKL,1325,2025-09-01
C100241,YCYR,1426,2025-09-01
C100241,LRJLC,1308,2025-09-01
C100241,KOKF,217,2025-09-01
C100241,BVCC,1360,2025-09-01
C100242,OEJ,24,2025-09-01
C100242,GZJA,1548,2025-09-01
C100242,RFF,679,2025-09-01
C100242,DFPC,810,2025-09-01
C100242,BWX,338,2025-09-01
C100242,WLW,208,2025-09-01
C100242,IFZBF,1190,2025-09-01
C100242,MJYL,1651,2025-09-01
C100242,RDVYC,1097,2025-09-01
C100242,NXVG,464,2025-09-01
C100243,PWETB,741,2025-09-01
C100243,EYU,1205,2025-09-01
C100243,SMGRA,1380,2025-09-01
C100243,DZI,204,2025-09-01
C100244,DWBKS,1853,2025-09-01
C100244,JYS,799,2025-09-01
C100244,JBM,1993,2025-09-01
C100244,BVB,289,2025-09-01
C100244,NTUX,1315,2025-09-01
C100245,OPUVG,1846,2025-09-01
C100245,AWBKJ,886,2025-09-01
C100245,SSNOZ,809,2025-09-01
C100245,EYU,1148,2025-09-01
C100245,JRZ,1378,2025-09-01
C100245,LXO,1210,2025-09-01
C100245,DWBKS,1078,2025-09-01
C100245,BWJZ,1548,2025-09-01
C100245,IUGA,1163,2025-09-01
C100245,LBDKO,688,2025-09-01
C100245,GBP,1320,2025-09-01
C100246,UUE,888,2025-09-01
C100246,GLHTL,170,2025-09-01
C100246,WMF,185,2025-09-01
C100246,BVCC,706,2025-09-01
C100246,KBXO,1511,2025-09-01
C100246,MKNXR,1753,2025-09-01
C100246,QYXRA,1418,2025-09-01
C100247,DGFQX,745,2025-09-01
C100247,QWPSB,396,2025-09-01
C100247,GCLLZ,1416,2025-09-01
C100247,BWJZ,1870,2025-09-01
C100247,ROBIQ,1934,2025-09-01
C100247,PUFCF,652,2025-09-01
C100247,RONV,1586,2025-09-01
C100247,IGRIG,1710,2025-09-01
C100248,GNN,81,2025-09-01
C100248,JURY,1025,2025-09-01
C100248,GMYHH,1158,2025-09-01
C100248,ZIKTN,1505,2025-09-01
C100248,JTOUV,1780,2025-09-01
C100249,CWPU,368,2025-09-01
C100249,WDZKD,378,2025-09-01
C100249,AWOX,496,2025-09-01
C100250,TSK,976,2025-09-01
C100250,KUL,845,2025-09-01
C100250,DBY,458,2025-09-01
C100250,RDXN,557,2025-09-01
C100250,LKM,310,2025-09-01
C100250,NSL,1708,2025-09-01
C100250,TNCQV,1590,2025-09-01
C100250,IYBWC,1927,2025-09-01
C100250,BQQBS,1014,2025-09-01
C100250,HOO,108,2025-09-01
C100250,BZP,1408,2025-09-01
C100250,XVGQO,632,2025-09-01
C100251,GNN,919,2025-09-01
C100251,IYFI,1259,2025-09-01
C100251,MUSKV,1953,2025-09-01
C100251,BTQGT,91,2025-09-01
C100251,LJJEF,251,2025-09-01
C100251,WWJE,283,2025-09-01
C100251,AQHW,576,2025-09-01
C100251,ELK,70,2025-09-01
C100251,BYWX,353,2025-09-01
C100251,XEPQ,780,2025-09-01
C100251,RNQ,675,2025-09-01
C100251,CES,1179,2025-09-01
C100251,OUJ,691,2025-09-01
C100251,HOO,288,2025-09-01
C100252,KEFPW,1751,2025-09-01
C100252,RJBRI,930,2025-09-01
C100252,ZIQU,1045,2025-09-01
C100252,ZUUP,992,2025-09-01
C100252,FLAI,499,2025-09-01
C100252,KVK,848,2025-09-01
C100252,CIM,503,2025-09-01
C100252,QOIZN,1169,2025-09-01
C100253,YIJUV,1672,2025-09-01
C100253,KVK,299,2025-09-01
C100253,QVBU,961,2025-09-01
C100253,TFNN,1544,2025-09-01
C100253,GSHRU,460,2025-09-01
C100253,LHAUQ,1392,2025-09-01
C100254,BWX,1779,2025-09-01
C100254,PLUGD,1641,2025-09-01
C100254,USVXZ,126,2025-09-01
C100254,ISI,409,2025-09-01
C100254,BTQGT,1230,2025-09-01
C100254,QLRI,24,2025-09-01
C100254,FLAI,1852,2025-09-01
C100254,MFOYS,1901,2025-09-01
C100254,NIACK,1834,2025-09-01
C100255,RONV,1414,2025-09-01
C100255,NXJSV,1608,2025-09-01
C100255,CLRJD,96,2025-09-01
C100255,QEZLX,1325,2025-09-01
C100255,GMYHH,944,2025-09-01
C100255,ESQ,1008,2025-09-01
C100255,MKO,1890,2025-09-01
C100255,NTVB,1101,2025-09-01
C100255,SFQ,844,2025-09-01
C100255,LHAUQ,775,2025-09-01
C100256,OPUVG,1718,2025-09-01
C100256,YCYR,750,2025-09-01
C100256,ANLR,1716,2025-09-01
C100256,ANHZ,1622,2025-09-01
C100256,HRYDD,1988,2025-09-01
C100257,HLT,534,2025-09-01
C100257,YIJUV,1956,2025-09-01
C100257,SND,51,2025-09-01
C100257,GNN,179,2025-09-01
C100257,ZBNNZ,1689,2025-09-01
C100257,TTH,1378,2025-09-01
C100257,GEL,616,2025-09-01
C100257,XUWX,1858,2025-09-01
C100257,MCKL,1213,2025-09-01
C100257,DBY,701,2025-09-01
C100258,QIJWM,1744,2025-09-01
C100258,XKFZ,1806,2025-09-01
C100258,PDTOU,1106,2025-09-01
C100258,BWJZ,1466,2025-09-01
C100258,ZMMY,1257,2025-09-01
C100258,JHDE,1279,2025-09-01
C100259,ZMGPF,1857,2025-09-01
C100259,PYO,883,2025-09-01
C100259,ETUOT,1852,2025-09-01
C100259,ISI,41,2025-09-01
C100259,QIJWM,1897,2025-09-01
C100259,SXRVQ,1647,2025-09-01
C100259,SOHH,1162,2025-09-01
C100259,FPIS,1256,2025-09-01
C100259,NTVB,662,2025-09-01
C100259,SEHZP,1808,2025-09-01
C100259,BSAI,1536,2025-09-01
C100260,KUL,1962,2025-09-01
C100260,IDX,392,2025-09-01
C100260,CLRJD,1239,2025-09-01
C100260,BTQGT,1327,2025-09-01
C100260,WASRN,601,2025-09-01
C100260,SXRVQ,1590,2025-09-01
C100260,QGXD,1501,2025-09-01
C100261,ZBNNZ,834,2025-09-01
C100261,GERAA,1730,2025-09-01
C100261,RFF,929,2025-09-01
C100261,TARPY,1783,2025-09-01
C100261,MBTTD,214,2025-09-01
C100261,MKNXR,1335,2025-09-01
C100261,ECNQI,483,2025-09-01
C100261,PUFCF,1664,2025-09-01
C100261,JRRO,747,2025-09-01
C100262,IHYA,478,2025-09-01
C100262,QZIZI,517,2025-09-01
C100262,GEL,231,2025-09-01
C100262,MBTTD,705,2025-09-01
C100262,QXMO,428,2025-09-01
C100262,ITY,951,2025-09-01
C100262,ZYNVB,1326,2025-09-01
C100262,NQQXU,1920,2025-09-01
C100262,EKJCY,786,2025-09-01
C100262,ZTSC,991,2025-09-01
C100263,XFNEW,1540,2025-09-01
C100263,QEZLX,1733,2025-09-01
C100263,QOIZN,933,2025-09-01
C100263,DBY,758,2025-09-01
C100263,WEG,842,2025-09-01
C100263,EYCEP,171,2025-09-01
C100263,QVBU,550,2025-09-01
C100263,SXB,948,2025-09-01
C100263,MCKL,884,2025-09-01
C100264,GBP,1885,2025-09-01
C100264,YTBXO,1427,2025-09-01
C100264,SND,1939,2025-09-01
C100264,LKM,11,2025-09-01
C100264,ORWR,792,2025-09-01
C100264,FZETA,1371,2025-09-01
C100265,NSL,406,2025-09-01
C100265,KQV,1528,2025-09-01
C100265,RFF,1820,2025-09-01
C100265,TARPY,1650,2025-09-01
C100265,UPV,1893,2025-09-01
C100265,HYQTC,1982,2025-09-01
C100265,XPMCJ,1393,2025-09-01
C100265,HXWQP,671,2025-09-01
C100266,EBA,909,2025-09-01
C100266,LJPL,815,2025-09-01
C100266,OJLHF,591,2025-09-01
C100266,ZHWU,893,2025-09-01
C100266,DTP,567,2025-09-01
C100266,RZPY,747,2025-09-01
C100267,XMDWL,1141,2025-09-01
C100267,RFC,963,2025-09-01
C100267,AQO,374,2025-09-01
C100267,JYUH,1193,2025-09-01
C100267,XYKK,1559,2025-09-01
C100267,QXMO,1751,2025-09-01
C100267,KSBR,647,2025-09-01
C100267,HRM,889,2025-09-01
C100267,XFXRO,1901,2025-09-01
C100267,AOC,44,2025-09-01
C100267,OYIT,1795,2025-09-01
C100267,IYBWC,219,2025-09-01
C100267,THX,1363,2025-09-01
C100268,AJOLB,1736,2025-09-01
C100268,ZIQU,815,2025-09-01
C100268,GERAA,1636,2025-09-01
C100268,GMYHH,370,2025-09-01
C100269,RFC,1684,2025-09-01
C100269,YFA,1510,2025-09-01
C100269,LCSL,276,2025-09-01
C100269,AKML,1552,2025-09-01
C100269,ZMGPF,385,2025-09-01
C100269,CYLG,1616,2025-09-01
C100269,EMF,940,2025-09-01
C100269,VTZ,33,2025-09-01
C100270,VHFUP,1255,2025-09-01
C100270,WRL,678,2025-09-01
C100270,RFC,1249,2025-09-01
C100270,ZYNVB,1500,2025-09-01
C100271,JAJTW,493,2025-09-01
C100271,KUI,403,2025-09-01
C100271,TIHE,431,2025-09-01
C100271,QLRX,413,2025-09-01
C100271,WKYOP,1452,2025-09-01
C100271,TEH,1751,2025-09-01
C100271,YBU,287,2025-09-01
C100272,LMHK,856,2025-09-01
C100272,IRKXL,1832,2025-09-01
C100272,AOJU,1582,2025-09-01
C100272,IULZ,1602,2025-09-01
C100272,FJB,778,2025-09-01
C100272,FPIS,400,2025-09-01
C100272,KUYA,1123,2025-09-01
C100272,MSLHS,165,2025-09-01
C100272,LBGDH,1837,2025-09-01
C100272,UCFR,1361,2025-09-01
C100272,MCKL,702,2025-09-01
C100273,CCD,658,2025-09-01
C100273,DFPC,1359,2025-09-01
C100273,IDX,58,2025-09-01
C100273,AKML,1519,2025-09-01
C100273,QVSL,60,2025-09-01
C100274,SXRVQ,438,2025-09-01
C100274,MCKL,1363,2025-09-01
C100274,GDF,1477,2025-09-01
C100274,TTLY,557,2025-09-01
C100274,WVAW,1715,2025-09-01
C100274,QWPSB,680,2025-09-01
C100274,JRRO,1553,2025-09-01
C100275,PVRH,1366,2025-09-01
C100275,ZMGPF,1282,2025-09-01
C100275,IQUI,1101,2025-09-01
C100275,MTWDE,906,2025-09-01
C100275,XREL,1454,2025-09-01
C100275,DTOT,1002,2025-09-01
C100275,PDTOU,87,2025-09-01
C100275,IUNJ,223,2025-09-01
C100275,MZI,87,2025-09-01
C100275,HKDYH,524,2025-09-01
C100275,LEWLT,1972,2025-09-01
C100275,TTLY,656,2025-09-01
C100276,DZI,1643,2025-09-01
C100276,CLRJD,1274,2025-09-01
C100276,NIACK,197,2025-09-01
C100276,ANLR,1877,2025-09-01
C100276,MKNXR,1451,2025-09-01
C100276,WKYOP,637,2025-09-01
C100277,VMN,96,2025-09-01
C100277,KZXVY,1266,2025-09-01
C100277,MFOYS,1442,2025-09-01
C100277,FBYB,1594,2025-09-01
C100277,BTSV,1600,2025-09-01
C100277,FFBQF,854,2025-09-01
C100277,HRYDD,1992,2025-09-01
C100277,JURY,1237,2025-09-01
C100277,HUMGL,626,2025-09-01
C100277,YAV,1066,2025-09-01
C100277,KBJZN,773,2025-09-01
C100277,HKNX,1211,2025-09-01
C100277,GCAO,1919,2025-09-01
C100278,EMF,1374,2025-09-01
C100278,EZEH,1726,2025-09-01
C100278,UCFR,45,2025-09-01
C100278,RDHG,619,2025-09-01
C100278,OML,1728,2025-09-01
C100278,WIS,1669,2025-09-01
C100278,DGNK,1673,2025-09-01
C100278,THX,1038,2025-09-01
C100279,BYWX,929,2025-09-01
C100279,MTWDE,646,2025-09-01
C100279,AWOX,1610,2025-09-01
C100279,NOT,442,2025-09-01
C100279,FBYB,369,2025-09-01
C100279,LSI,412,2025-09-01
C100279,WASRN,763,2025-09-01
C100279,ZMKI,43,2025-09-01
C100279,RMAH,358,2025-09-01
C100280,WLN,1512,2025-09-01
C100280,EZGC,725,2025-09-01
C100280,XREL,328,2025-09-01
C100280,RJK,801,2025-09-01
C100280,LVQP,1098,2025-09-01
C100280,ANJ,1876,2025-09-01
C100280,CRHS,134,2025-09-01
C100280,BVCC,1304,2025-09-01
C100281,WBG,1703,2025-09-01
C100281,NQQXU,1872,2025-09-01
C100281,AOJU,295,2025-09-01
C100281,KREEP,242,2025-09-01
C100281,KBXO,596,2025-09-01
C100281,UZXTV,1687,2025-09-01
C100281,USFP,159,2025-09-01
C100281,RHI,1880,2025-09-01
C100282,USVXZ,1313,2025-09-01
C100282,JJH,1298,2025-09-01
C100282,JGH,1512,2025-09-01
C100282,OOX,636,2025-09-01
C100283,WDZKD,824,2025-09-01
C100283,CYLG,1884,2025-09-01
C100283,HLT,1686,2025-09-01
C100283,TPAF,715,2025-09-01
C100283,CIM,1326,2025-09-01
C100283,AJOLB,623,2025-09-01
C100283,LSI,823,2025-09-01
C100283,UZW,1905,2025-09-01
C100283,SBJ,263,2025-09-01
C100283,FDD,1026,2025-09-01
C100284,XVB,1754,2025-09-01
C100284,UUE,101,2025-09-01
C100284,FNLLW,267,2025-09-01
C100284,AFD,1438,2025-09-01
C100284,KEFPW,1208,2025-09-01
C100284,ZYNVB,656,2025-09-01
C100284,USRM,567,2025-09-01
C100284,DTP,1659,2025-09-01
C100284,AHTX,1485,2025-09-01
C100284,VTRPU,1502,2025-09-01
C100284,QZIZI,1017,2025-09-01
C100284,TNT,1803,2025-09-01
C100285,AWOX,1379,2025-09-01
C100285,WLN,424,2025-09-01
C100285,IZQLN,456,2025-09-01
C100286,ZJSXT,1268,2025-09-01
C100286,RONV,1447,2025-09-01
C100286,AITDJ,687,2025-09-01
C100286,AJDX,1761,2025-09-01
C100286,KHFTC,1510,2025-09-01
C100286,EZGC,1177,2025-09-01
C100286,FZETA,1269,2025-09-01
C100286,REZ,163,2025-09-01
C100286,XFNEW,46,2025-09-01
C100286,OMWIY,476,2025-09-01
C100286,BVB,1445,2025-09-01
C100286,TIHE,716,2025-09-01
C100287,BADQB,1949,2025-09-01
C100287,LKLY,1056,2025-09-01
C100287,ZHWU,1062,2025-09-01
C100287,NGDLP,1030,2025-09-01
C100287,AQHW,394,2025-09-01
C100287,IUNJ,1320,2025-09-01
C100287,LPNIP,1451,2025-09-01
C100287,WOO,1463,2025-09-01
C100287,AUITQ,858,2025-09-01
C100287,KOG,495,2025-09-01
C100287,VTZ,1305,2025-09-01
C100287,WIS,1820,2025-09-01
C100288,POSSK,1169,2025-09-01
C100288,FDD,407,2025-09-01
C100288,YADL,526,2025-09-01
C100288,XREL,840,2025-09-01
C100288,MYA,496,2025-09-01
C100288,NXVG,1640,2025-09-01
C100288,RKVOC,590,2025-09-01
C100288,VCX,1275,2025-09-01
C100288,IUGA,1860,2025-09-01
C100289,PSNV,67,2025-09-01
C100289,IHYA,1413,2025-09-01
C100289,EMF,1230,2025-09-01
C100290,OIC,226,2025-09-01
C100290,ELK,1651,2025-09-01
C100290,UIHUJ,1081,2025-09-01
C100290,PFCH,175,2025-09-01
C100290,ATE,1833,2025-09-01
C100290,QVBU,1114,2025-09-01
C100290,RFF,1794,2025-09-01
C100290,WDZKD,75,2025-09-01
C100291,LSI,156,2025-09-01
C100291,NCRE,947,2025-09-01
C100291,VKB,213,2025-09-01
C100291,UAOYK,1888,2025-09-01
C100291,HOO,1962,2025-09-01
C100291,OGJGR,1042,2025-09-01
C100291,MGJ,1139,2025-09-01
C100292,ROJT,1560,2025-09-01
C100292,XFXRO,1361,2025-09-01
C100292,LOTU,683,2025-09-01
C100292,VQU,883,2025-09-01
C100292,QZIZI,1379,2025-09-01
C100292,QZIUC,224,2025-09-01
C100292,ENGF,972,2025-09-01
C100292,ITMNM,269,2025-09-01
C100292,KZXVY,1716,2025-09-01
C100292,HRM,1870,2025-09-01
C100292,CFQZ,1317,2025-09-01
C100292,UGFOQ,655,2025-09-01
C100292,MFZI,511,2025-09-01
C100293,QTSFL,1298,2025-09-01
C100293,HUMGL,984,2025-09-01
C100293,RKVOC,294,2025-09-01
C100294,RDHG,1143,2025-09-01
C100294,TNCQV,1250,2025-09-01
C100294,YAV,677,2025-09-01
C100295,CWPU,1988,2025-09-01
C100295,KKHDK,1754,2025-09-01
C100295,UCFR,955,2025-09-01
C100295,GSHRU,594,2025-09-01
C100295,NDFD,367,2025-09-01
C100295,IRKXL,1019,2025-09-01
C100295,YBU,529,2025-09-01
C100295,RDCQB,569,2025-09-01
C100295,LSI,890,2025-09-01
C100296,KCIRN,1891,2025-09-01
C100296,CWWFV,960,2025-09-01
C100296,QUBR,748,2025-09-01
C100296,ZHSM,1018,2025-09-01
C100296,UFUF,675,2025-09-01
C100297,NGXB,1393,2025-09-01
C100297,ZUQD,1824,2025-09-01
C100297,EMF,657,2025-09-01
C100297,HHIOD,1212,2025-09-01
C100297,BADQB,446,2025-09-01
C100297,YTBXO,1168,2025-09-01
C100297,QGJ,1505,2025-09-01
C100297,ELK,1873,2025-09-01
C100297,PLUGD,1761,2025-09-01
C100297,NOT,568,2025-09-01
C100297,WDZKD,1953,2025-09-01
C100297,UGFOQ,681,2025-09-01
C100298,VRZ,1648,2025-09-01
C100298,TNCQV,1378,2025-09-01
C100298,LKM,1780,2025-09-01
C100298,VQPD,180,2025-09-01
C100298,ZDZW,288,2025-09-01
C100298,QGJ,487,2025-09-01
C100298,FNLLW,365,2025-09-01
C100298,XPMCJ,1833,2025-09-01
C100298,CYLG,439,2025-09-01
C100298,HHIOD,517,2025-09-01
C100298,EBA,729,2025-09-01
C100299,HKDYH,1806,2025-09-01
C100299,YBU,1260,2025-09-01
C100299,ITY,1061,2025-09-01
C100299,MGJ,485,2025-09-01
C100299,IRRD,1217,2025-09-01
C100299,MKNXR,130,2025-09-01
C100299,UIKD,1241,2025-09-01
C100300,ZTSC,1475,2025-09-01
C100300,ZNK,1553,2025-09-01
C100300,PAG,612,2025-09-01
C100300,JBM,936,2025-09-01
C100300,WLN,563,2025-09-01
C100300,QGJ,1795,2025-09-01
C100300,BWJZ,964,2025-09-01
C100300,JHDE,635,2025-09-01
C100300,RBQI,1983,2025-09-01
C100300,MAQUS,926,2025-09-01
C100300,NXJSV,320,2025-09-01
C100300,ONCC,1131,2025-09-01
C100300,HKNX,1590,2025-09-01
C100300,NWWHU,420,2025-09-01
C100301,JGH,1218,2025-09-01
C100301,AFD,1355,2025-09-01
C100301,GZJA,1495,2025-09-01
C100301,URQYJ,108,2025-09-01
C100301,QVBU,514,2025-09-01
C100301,WLN,295,2025-09-01
C100301,IUNJ,773,2025-09-01
C100301,OPUVG,1022,2025-09-01
C100301,KFNI,482,2025-09-01
C100302,AJDX,339,2025-09-01
C100302,ZNK,613,2025-09-01
C100302,JYS,1948,2025-09-01
C100302,RDCQB,1602,2025-09-01
C100302,RJOI,1969,2025-09-01
C100302,SMGRA,184,2025-09-01
C100303,USRM,1906,2025-09-01
C100303,WWJE,415,2025-09-01
C100303,FDNTE,1609,2025-09-01
C100303,BLHH,587,2025-09-01
C100303,KQV,1366,2025-09-01
C100303,IHYA,612,2025-09-01
C100303,FRWQW,634,2025-09-01
C100303,KBXO,1020,2025-09-01
C100304,PQK,1012,2025-09-01
C100304,WEG,14,2025-09-01
C100304,WBG,1270,2025-09-01
C100304,NTUX,1252,2025-09-01
C100304,FJB,647,2025-09-01
C100304,PTCVZ,784,2025-09-01
C100304,PQAYV,934,2025-09-01
C100305,YADL,227,2025-09-01
C100305,NMCB,1567,2025-09-01
C100305,JVWF,194,2025-09-01
C100305,GMYHH,1222,2025-09-01
C100305,RDHG,1785,2025-09-01
C100305,PAG,322,2025-09-01
C100305,OOCZ,1689,2025-09-01
C100305,SXRVQ,346,2025-09-01
C100306,REZ,249,2025-09-01
C100306,KEFPW,1930,2025-09-01
C100306,FKIJS,1912,2025-09-01
C100306,ETUOT,1708,2025-09-01
C100306,QXMO,1456,2025-09-01
C100306,UIKD,1255,2025-09-01
C100306,HZOM,748,2025-09-01
C100306,JURY,1574,2025-09-01
C100306,PLUGD,1994,2025-09-01
C100306,SMGRA,373,2025-09-01
C100306,BVB,1610,2025-09-01
C100306,TSK,10,2025-09-01
C100306,MYA,373,2025-09-01
C100306,PTCVZ,1546,2025-09-01
C100307,YFA,259,2025-09-01
C100307,LKLY,1565,2025-09-01
C100307,DBY,166,2025-09-01
C100307,RJBRI,1061,2025-09-01
C100307,ONCC,1863,2025-09-01
C100307,RZPY,841,2025-09-01
C100307,FET,1744,2025-09-01
C100308,QSC,1328,2025-09-01
C100308,BZP,997,2025-09-01
C100308,ADWZ,1958,2025-09-01
C100308,OML,78,2025-09-01
C100309,TTLY,253,2025-09-01
C100309,CRHS,1324,2025-09-01
C100309,IYFI,1269,2025-09-01
C100309,ZHSM,1140,2025-09-01
C100309,PLUGD,1059,2025-09-01
C100309,AFD,388,2025-09-01
C100309,XFNEW,888,2025-09-01
C100309,LRJLC,351,2025-09-01
C100309,GLHTL,897,2025-09-01
C100309,PNKI,1240,2025-09-01
C100309,QZIZI,757,2025-09-01
C100309,XEW,1731,2025-09-01
C100309,NBGWL,787,2025-09-01
C100310,RXQH,695,2025-09-01
C100310,AJLY,1707,2025-09-01
C100310,ADWZ,649,2025-09-01
C100310,GLHTL,1390,2025-09-01
C100310,PVRH,441,2025-09-01
C100311,UZXTV,181,2025-09-01
C100311,GDF,619,2025-09-01
C100311,NXJSV,1842,2025-09-01
C100311,OANHZ,1349,2025-09-01
C100311,FKIJS,646,2025-09-01
C100311,BHZY,1642,2025-09-01
C100311,HZOM,313,2025-09-01
C100311,QKP,188,2025-09-01
C100311,YADL,1290,2025-09-01
C100311,YTR,1345,2025-09-01
C100311,HLSEL,1574,2025-09-01
C100311,MVXJK,90,2025-09-01
C100312,AWOK,1587,2025-09-01
C100312,JYUH,349,2025-09-01
C100312,BUJ,931,2025-09-01
C100312,UCFR,996,2025-09-01
C100312,GSHRU,798,2025-09-01
C100312,LJPL,1838,2025-09-01
C100313,QPC,1287,2025-09-01
C100313,CQBSZ,25,2025-09-01
C100313,WVAW,916,2025-09-01
C100313,RFC,446,2025-09-01
C100313,HYRF,351,2025-09-01
C100313,DGNK,1201,2025-09-01
C100313,PJAWE,1094,2025-09-01
C100313,FPIS,1031,2025-09-01
C100313,LBDKO,1175,2025-09-01
C100313,UGD,87,2025-09-01
C100313,YADL,1746,2025-09-01
C100313,YBU,870,2025-09-01
C100313,JRRO,816,2025-09-01
C100313,RFF,876,2025-09-01
C100314,CLRJD,340,2025-09-01
C100314,ANHZ,1646,2025-09-01
C100314,TIBOV,691,2025-09-01
C100314,OPUVG,1228,2025-09-01
C100314,RJBRI,933,2025-09-01
C100314,JYUH,1473,2025-09-01
C100314,NIEX,284,2025-09-01
C100314,LSI,1396,2025-09-01
C100314,MAQUS,1602,2025-09-01
C100314,SND,1688,2025-09-01
C100314,PJAWE,1965,2025-09-01
C100315,AKML,1101,2025-09-01
C100315,PFCH,866,2025-09-01
C100315,SSNOZ,1099,2025-09-01
C100315,BSAI,1914,2025-09-01
C100315,BFG,59,2025-09-01
C100315,CROZ,1293,2025-09-01
C100315,FDD,1304,2025-09-01
C100315,CIM,506,2025-09-01
C100316,GBA,1999,2025-09-01
C100316,XKFZ,78,2025-09-01
C100316,HLT,857,2025-09-01
C100316,QBZ,194,2025-09-01
C100316,FITJ,700,2025-09-01
C100316,QZIUC,114,2025-09-01
C100316,UUE,1353,2025-09-01
C100316,CPIKH,1221,2025-09-01
C100316,SYQ,1785,2025-09-01
C100316,PYO,910,2025-09-01
C100316,EZGC,1792,2025-09-01
C100317,BBYX,892,2025-09-01
C100317,KOGMS,1217,2025-09-01
C100317,OJLHF,1323,2025-09-01
C100317,BTSV,1482,2025-09-01
C100317,MSLHS,452,2025-09-01
C100317,OYIT,78,2025-09-01
C100317,MAQUS,680,2025-09-01
C100317,KEFPW,1934,2025-09-01
C100317,DGNK,199,2025-09-01
C100317,PJUHG,215,2025-09-01
C100318,NFOR,698,2025-09-01
C100318,GMC,1408,2025-09-01
C100318,FPIS,1320,2025-09-01
C100318,MKNXR,1400,2025-09-01
C100318,HQPT,1115,2025-09-01
C100318,SSNOZ,876,2025-09-01
C100318,JYS,1119,2025-09-01
C100318,QIJWM,147,2025-09-01
C100318,KVK,1102,2025-09-01
C100318,ENGF,1912,2025-09-01
C100318,HUMGL,1836,2025-09-01
C100319,DGFQX,845,2025-09-01
C100319,WLW,896,2025-09-01
C100319,IMG,588,2025-09-01
C100319,FJB,183,2025-09-01
C100319,DTOT,40,2025-09-01
C100319,RDVYC,1120,2025-09-01
C100319,CTGDC,591,2025-09-01
C100319,JHDE,291,2025-09-01
C100320,YWG,1819,2025-09-01
C100320,CYLG,295,2025-09-01
C100320,FFBQF,1876,2025-09-01
C100320,AQO,1657,2025-09-01
C100320,OUJ,593,2025-09-01
C100320,ZHWU,504,2025-09-01
C100320,CGR,985,2025-09-01
C100321,QWO,1319,2025-09-01
C100321,XEW,1309,2025-09-01
C100321,WLW,1137,2025-09-01
C100321,RZPY,461,2025-09-01
C100321,TTH,1027,2025-09-01
C100322,VKB,721,2025-09-01
C100322,LDV,1646,2025-09-01
C100322,LOTU,465,2025-09-01
C100323,VNH,392,2025-09-01
C100323,CPIKH,821,2025-09-01
C100323,RTYK,96,2025-09-01
C100323,SYQ,604,2025-09-01
C100323,GBA,1576,2025-09-01
C100323,BVB,872,2025-09-01
C100323,ANJ,1783,2025-09-01
C100323,VCX,1215,2025-09-01
C100323,YENP,596,2025-09-01
